Year,Type,Source,Text,Polarity,Subjectivity
2017,NEWS,"USA TODAY
",". They can't pick and choose which laws they want to enforce. These undocumented immigrants knew that they broke our laws when they crossed the border, and they",0.0,0.0
2017,NEWS,"USA TODAY
","It seems that Obama and his administration didn't have the stomach to deport enough undocumented immigrants. The left expects Trump to follow the same pattern, and if he",0.0,0.20833333333333334
2017,NEWS,"Washington Post
","Action for Childhood Arrivals. The Obama-era program granted two-year work permits to nearly 800,000 undocumented immigrants brought into the country as children. (Jenny Starrs/The Washington Post)  # ",0.1,0.25
2017,NEWS,"OregonLive.com
","'s lawmakers debate immigration and border security.  #  It is estimated that 11 million undocumented immigrants live in the United States, including millions of children. In 2012,",0.13636363636363635,0.5
2017,NEWS,"Arizona Daily Star
",        4194062  Fear of Trump crackdown haunts undocumented immigrants  #  DISRUPTED AMERICA: One in a series of occasional articles examining how President,0.0,0.125
2017,NEWS,"The Boston Globe
","roads, from the stoops on Queen Street downtown to the leafy college campus where undocumented immigrants once thought they had found refuge.  #  The county's immigration court --",0.0,0.0
2017,NEWS,"The Boston Globe
","schools, he feels bitter about how much is going to educate the children of undocumented immigrants. When he walks around parts of downtown York -- the area where Cruz",0.05,0.35
2017,NEWS,"The Boston Globe
","#  To Sacco and thousands of others in York County, the unchecked flood of undocumented immigrants had gotten out of hand. To him, Trump's blunt language on",0.0,0.0
2017,NEWS,"The Boston Globe
","fifth full day in office, Trump signed the executive order expanding the categories of undocumented immigrants who would be prioritized for deportation. Those priorities are a big factor in",0.175,0.325
2017,NEWS,"The Boston Globe
",", laying the groundwork for many more arrests.  #  The new policy meant that undocumented immigrants stopped for minor traffic accidents could be deported. It meant that if ICE",0.27159090909090905,0.41363636363636364
2017,NEWS,"The Boston Globe
","Action for Childhood Arrivals program, the so-called dreamers program, which allowed children of undocumented immigrants to achieve legal status.  #  For Ben, that meant he could get",0.15000000000000002,0.15000000000000002
2017,NEWS,"Virginian-Pilot
","to mobilize as many as 100,000 National Guard troops to help "" round up "" undocumented immigrants.  #  Shortly after the AP story appeared, Spicer told reporters traveling on",0.09999999999999999,0.39999999999999997
2017,NEWS,"Baltimore Sun
","as 3 million to 5 million illegal votes were cast, many of them by undocumented immigrants, set a new bar -- only to see that lofty standard raised higher",0.06439393939393939,0.49242424242424243
2017,NEWS,"Charlotte Observer
","in deferral program  #  North Carolina has the nation's seventh-highest number of young, undocumented immigrants granted deferrals from deportation under a policy that President Donald Trump said Tuesday he",0.1,0.4
2017,NEWS,"Charlotte Observer
","Marshall Park ahead of an immigration march in May. More than 27,000 young, undocumented immigrants in North Carolina have been granted deferrals from deportation under a program that President",0.3,0.45
2017,NEWS,"Charlotte Observer
","a "" day of resistance "" on behalf of all minority groups, not just undocumented immigrants.  #  "" This is a day to uplift the voice of all those",0.0,0.0
2017,NEWS,"Charlotte Observer
",in Mecklenburg County.  #  U.S. Immigration and Customs Enforcement has arrested more than 30 undocumented immigrants in the city this year. ICE officials say most of those arrested were,0.5,0.5
2017,NEWS,"Charlotte Observer
","a list of demands it wants the city to meet, including greater leniency for undocumented immigrants when they are pulled over by Charlotte-Mecklenburg Police. The group has also asked",0.35,0.3
2017,NEWS,"Charlotte Observer
","The group has also asked the city to provide money for legal services needed by undocumented immigrants facing deportation. The city has declined to supply the money.  #  """,0.2,0.2
2017,NEWS,"Minneapolis Star Tribune
","for them as well, "" he said.  #  No one knows how many undocumented immigrants live and work around Worthington, but Kuhle noted: "" This is not",0.3181818181818182,0.5
2017,NEWS,"Minneapolis Star Tribune
",a result of the administration's new immigration rules. But the uncertainty weighs on undocumented immigrants and their children.  #  There are tears in the cafeteria at St. Mary,0.13636363636363635,0.45454545454545453
2017,NEWS,"New York Post
","residency documents in support of an application. ""  #  There are an estimated 500,000 undocumented immigrants in New York City. There are about 900,000 IDNYC cardholders. The city",0.13636363636363635,0.45454545454545453
2017,NEWS,"New York Post
","in the Democratic-run Assembly, which is more sympathetic to helping, not deporting, undocumented immigrants.             ",0.5,0.75
2017,NEWS,"Charlotte Observer
","button topic in the city, as North Carolina wrestles with a growing population of undocumented immigrants who are not allowed by state law to get a driver's license.",0.0,0.0
2017,NEWS,"Charlotte Observer
",The proposed law has been criticized by immigrant advocates as a way of further penalizing undocumented immigrants caught driving illegally in the state. Proponents see it as a traffic safety,-0.25,0.5
2017,NEWS,"Baltimore Sun
","County Executive Allan Kittleman's veto of a controversial immigration bill that affirms protections for undocumented immigrants.  #  The bill, which drew almost two dozen hours of impassioned public",0.275,0.5083333333333333
2017,NEWS,"Baltimore Sun
","and bigotry. The bill originally labeled the county as a "" sanctuary "" for undocumented immigrants, a designation that limits the county's cooperation with federal immigration authorities,",0.375,0.75
2017,NEWS,"Baltimore Sun
","sponsors and said the measure would attract crime and make the county a beacon for undocumented immigrants, among other concerns.  #  "" We're planning on having our red",-0.0625,0.1875
2017,NEWS,"Baltimore Sun
","'s executive orders on immigration, Howard County lawmakers declared the county a sanctuary for undocumented immigrants -- without formally adopting the label of "" sanctuary. ""  #  An audible",0.0,0.0
2017,NEWS,"Baltimore Sun
","that the measure does little "" to allay the day-to-day fear and anxiety "" of undocumented immigrants and complicates interactions between undocumented immigrants and the county, including the police department",-0.1875,0.5
2017,NEWS,"Baltimore Sun
","to allay the day-to-day fear and anxiety "" of undocumented immigrants and complicates interactions between undocumented immigrants and the county, including the police department.  #  Ball, Terrasa and",0.0,0.0
2017,NEWS,"Colorado Springs Gazette
","She's majoring in sociology with one goal: Attend law school and help other undocumented immigrants.  #  "" I had to be high-achieving, otherwise I wouldn't really",0.037500000000000006,0.2875
2017,NEWS,"Colorado Springs Gazette
","called Unidos, Spanish for "" United, "" that caters to DACA enrollees and undocumented immigrants at UCCS. It has about 25 consistent members.  #  The DACA program",0.125,0.125
2017,NEWS,"Colorado Springs Gazette
","University of Colorado President Bruce Benson told students and faculty the institution will still accept undocumented immigrants, The Denver Post reported.  #  But U.S. Rep. Steve King, an",0.0,0.0
2017,NEWS,"Charlotte Observer
",". Those in bondage were required to peacefully accept their servile status. Today's undocumented immigrants are escaping dead-end, often violent situations by coming to a country that needs",-0.275,0.75
2017,NEWS,"Charlotte Observer
","false Social Security number to get a job. In contrast, the term "" undocumented immigrants "" underscores the fact that most of the undocumented people in this country differ",0.04444444444444442,0.38888888888888884
2017,NEWS,"New York Times
",night declaring that they had agreed with the president to quickly extend protections for young undocumented immigrants and to finalize a border security package that would not include Mr. Trump's,0.21666666666666667,0.45
2017,NEWS,"Los Angeles Times
","    4197102  #  When the U.S. government wanted to encourage millions of undocumented immigrants to step out of the shadows and become citizens, it turned to a",0.0,0.0
2017,NEWS,"New York Times
",". ""  #  Charles and Veronica Antetokounmpo, who moved from Nigeria to Greece as undocumented immigrants in 1991 in search of a better life, secured the necessary paperwork to",0.25,0.75
2017,NEWS,"Washington Post
","violate immigration law and to punish "" sanctuary cities "" that refuse to turn over undocumented immigrants to federal authorities by withholding federal funds.  #  Finally, Cornyn's bill",0.0,1.0
2017,NEWS,"Charlotte Observer
",to keep out a immigrant advocates who tried to enter the building to advocate for undocumented immigrants.  #  A dozen protesters sought to enter a branch on the building's,0.0,0.0
2017,NEWS,"Charlotte Observer
","NAACP and Greenpeace. All spoke in support of protecting Mecklenburg County's estimated 54,000 undocumented immigrants from deportation.  #  The rally outside the bank was one of 30 such",0.0,0.275
2017,NEWS,"Charlotte Observer
",through Mecklenburg County's participation in the program.)  #  Protect the access of undocumented immigrants to city benefits and services.  #  Delete citizenship status questions from all applications,0.0,0.0
2017,NEWS,"Charlotte Observer
","DUIs, not having an operators license and driving with a revoked license. (Undocumented immigrants are not allowed to get a North Carolina driver's license, making it",0.0,0.0
2017,NEWS,"Charlotte Observer
","presenting city and county leaders with a list of demands on behalf of the 54,000 undocumented immigrants living in Mecklenburg County.  #  It also concludes with a threat against undocumented",0.0,0.0
2017,NEWS,"Charlotte Observer
","undocumented immigrants living in Mecklenburg County.  #  It also concludes with a threat against undocumented immigrants: "" You better find you a hole and get in it. They",0.5,0.5
2017,NEWS,"Charlotte Observer
",The list of demands presented by Merino last week sparked anger among those who view undocumented immigrants as law breakers.  #  City and County officials have not publicly responded to,-0.2333333333333333,0.1111111111111111
2017,NEWS,"Colorado Springs Gazette
","by the policies of President Donald Trump, who has promised to deport millions of undocumented immigrants, to do away with Obamacare and environmental and financial regulations and disparaged women",0.0,0.0
2017,NEWS,"Washington Post
","local media reported.  #  The White House has said they are focused on deporting undocumented immigrants who "" pose a threat to this country, "" but advocates say undocumented",0.0,0.0
2017,NEWS,"Washington Post
","undocumented immigrants who "" pose a threat to this country, "" but advocates say undocumented immigrants without criminal records are being detained by ICE. (Monica Akhtar/The Washington Post",-0.4,0.55
2017,NEWS,"The Seattle Times
","his students spend their lunch period fearfully viewing televised news conferences about government crackdowns on undocumented immigrants, history teacher Nathan Gibbs-Bowling was spurred to act. Next week Gibbs-Bowling,",-0.45,0.5
2017,NEWS,"The Seattle Times
","#  Gibbs-Bowling noted that the Northwest Detention Center, among the largest holding facilities for undocumented immigrants in the nation, sits less than a mile from the Lincoln High School",-0.035555555555555556,0.23555555555555552
2017,NEWS,"Washington Post
","also urged Congress to pass legislation that would provide a permanent fix for the young undocumented immigrants.  #  Among the signatories: business magnate Warren Buffett, fashion designer Diane",0.1,0.4
2017,NEWS,"Washington Times
",". That is a true fear; that is a real fear that 11 million undocumented immigrants have to face, "" he said.  #  He and three of his",0.275,0.47500000000000003
2017,NEWS,"Washington Post
","removal order. ""  #  The White House has said they are focused on deporting undocumented immigrants who "" pose a threat to this country, "" but advocates say undocumented",0.0,0.0
2017,NEWS,"Washington Post
",come to profoundly shape immigration to America. It would mean that the children of undocumented immigrants could automatically have citizenship in America. It would mean that the children of,-0.18055555555555558,0.7916666666666666
2017,NEWS,"Washington Post
","Americans. A parallel case in our contemporary society is the status of children of undocumented immigrants, who can not become naturalized citizens but who give birth to children in",0.08333333333333333,0.08333333333333333
2017,ACAD,"Iowa Law Review
","of the Bureau of Immigration and Customs Enforcement ("" ICE ""), housing undocumented immigrants who are working their way through the immigration appeals process or awaiting deportation.109 Immigration",0.0,0.0
2017,ACAD,"Stanford Law Review
","nonpunitive purpose and the actual operation "" of an Arizona constitutional amendment denying bail to undocumented immigrants); id. at 792 (concluding that "" the challenged laws are",0.0,0.1
2017,ACAD,"Stanford Law Review
","F.3d at 789, 791-92 (holding that an Arizona constitutional amendment denying bail to undocumented immigrants violated substantive due process rights on the two "" independent grounds "" that it",-0.0625,0.25
2017,ACAD,"Human Organization
","since the events of September 11, 2001, public discourse and law enforcement conflate undocumented immigrants with "" terrorists, "" constructing them as challenges to the sovereign territory of",0.0,0.06666666666666667
2017,ACAD,"Human Organization
",). E-Verify signals legislators' compliance with the politically popular goal of deporting all undocumented immigrants while maintaining the increasingly precarious sub-class of non-citizen workers required by United States business,0.6,0.9
2017,ACAD,"Human Organization
","secure, "" the plan called for a goal of removing 100 percent of the undocumented immigrants from United States national space by 2012, with a special focus on the",0.37857142857142856,0.5857142857142856
2017,ACAD,"Human Organization
",violations of the law in exchange for the role that employers now play in identifying undocumented immigrants for removal. The result of this collusion between state and private enterprise is,0.0,0.375
2017,ACAD,"Human Organization
",'s research questions and aims were developed in consultation with local advocacy organizations and with undocumented immigrants themselves and were designed to focus on issues of particular concern to them in,0.08888888888888889,0.2111111111111111
2017,ACAD,"Human Organization
",", some New Jersey towns are highly securitized, with restrictive municipal ordinances that limit undocumented immigrants' ability to work, rent property, or own businesses, while others",0.29878787878787877,0.6648484848484848
2017,ACAD,"Human Organization
","More recently, Hometown has also emerged as an ideal place for the settlement of undocumented immigrants who live in the borough and work in the surrounding suburbs. Indeed,",0.38409090909090904,0.5625
2017,ACAD,"Human Organization
","the test of the biometric database. Although E-Verify is not explicitly designed to deport undocumented immigrants, people who spend their lives in fear of immigration authorities and deportation are",0.0,0.0
2017,ACAD,"Human Organization
","on immigration, economic insecurity is a powerful force shaping the behaviors and politics of undocumented immigrants. Juana, who lost her job at a fast-food restaurant due to E-Verify",0.125,0.525
2017,ACAD,"Human Organization
","the company's use of E-Verify: "" They got rid of all of their undocumented immigrants, and now people working for $7 an hour have papers and are asking",0.0,0.0
2017,ACAD,"Human Organization
","Order. New York: Routledge. # Chavez, Leo # 1998 Shadowed Lives: Undocumented Immigrants in American Society. 2nd ed. Fort Worth, TX: Harcourt Brace",0.10909090909090909,0.13863636363636364
2017,ACAD,"Human Organization
","# Heyman, Josiah # 1998 State Effects on Labor Exploitation: The INS and Undocumented Immigrants at the Mexico-United States Border. Critique of Anthropology 18(2): 157-180. # 2001",0.0,0.0
2017,SPOK,"PBS: PBS Newshour
",", which President Trump is ending. California is now a so-called sanctuary state for undocumented immigrants. Governor Jerry Brown signed this into law today. It bars police from",0.0,0.0
2017,SPOK,"PBS: PBS Newshour
","USA. "" Last month, Mr. Trump met with Democratic leaders about protecting young undocumented immigrants. He now says that a border wall and other measures must be included",-0.008333333333333331,0.28055555555555556
2017,SPOK,"PBS: PBS Newshour
","all of this is he not just wants to go after DACA and illegal or undocumented immigrants, but he's talking about going after legal immigration. What's the",-0.033333333333333326,0.26666666666666666
2017,SPOK,"PBS: PBS Newshour
","Justice Department today singled out five jurisdictions around the country for allegedly giving sanctuary to undocumented immigrants. The city of Chicago and surrounding Cook County, Illinois, plus New",0.018181818181818174,0.2772727272727273
2017,SPOK,"PBS: PBS Newshour
","the day's other news: A Texas law cracking down on sanctuary cities for undocumented immigrants went before a federal appeals court in New Orleans. Under the law,",-0.048063973063973066,0.37281144781144787
2017,SPOK,"PBS: PBS Newshour
",filed today charges that it's unconstitutional to rescind the presidential memorandum that shielded young undocumented immigrants from deportation. California is home to one in every four DACA participants.,0.1,0.4
2017,SPOK,"PBS: PBS Newshour
",the president's decision to end the DACA program. It shields thousands of young undocumented immigrants from deportation. The states argue the decision violates due process and is racially,-0.012499999999999997,0.3875
2017,SPOK,"PBS: PBS Newshour
",judge in Chicago today blocked the Justice Department from withholding grants for cities that harbor undocumented immigrants. The temporary injunction applies nationwide to so-called sanctuary cities that refuse to cooperate,0.0,0.0
2017,SPOK,"PBS: PBS Newshour
","to restrictions. Like, if the states seem to be harboring illegal immigrants, undocumented immigrants, they won't give them the money. And what we're hearing",-0.5,0.5
2017,SPOK,"PBS: PBS Newshour
",announced last night that they were going to keep the program that protects from deportation undocumented immigrants who came as children. The president during the campaign said he was going,0.0,0.06666666666666667
2017,SPOK,"PBS: PBS Newshour
",the violence to the Turkish government in the strongest possible terms. Arrests of suspected undocumented immigrants soared in the early months of the Trump administration. The U.S. Immigration and,0.05,0.65
2017,SPOK,"PBS: PBS Newshour
","do to start winning again. And dreamers worry about a potential nightmare. Young undocumented immigrants prepare for the worst, as the Trump administration adopts a hard-line approach.",-0.1,0.7875
2017,SPOK,"PBS: PBS Newshour
","a DACA recipient, at a time when the federal government is cracking down on undocumented immigrants. JOSE# I had a lot of students in tears asking me if I",-0.15555555555555559,0.2888888888888889
2017,SPOK,"PBS: PBS Newshour
","are important, that our community is important. KAVITHA-CARDOZA# Of the approximately 11 million undocumented immigrants in the U.S., more than 750,000 have been granted DACA status. To",0.225,0.775
2017,SPOK,"PBS: PBS Newshour
","and are an economic drain. According to a 2007 Congressional Budget Office report, undocumented immigrants overall do access more services than they pay in taxes. But DACA recipients",0.2333333333333333,0.2333333333333333
2017,SPOK,"PBS: PBS Newshour
",Yael came to the U.S. when she was 4. She volunteers to help other undocumented immigrants in her free time. YAEL# I feel privileged to be here at UCLA,0.1375,0.5875
2017,SPOK,"PBS: PBS Newshour
",sanctuary cities. It withholds federal funding from cities that won't cooperate on deporting undocumented immigrants. San Francisco and Santa Clara counties argued today for a nationwide injunction against,0.0,0.0
2017,SPOK,"PBS: PBS Newshour
","was addressing the Congress on Medicare, joint session, and the president said illegal undocumented immigrants wouldn't be covered under the health care plan. And Joe Wilson broke",-0.5,0.5
2017,SPOK,"PBS: PBS Newshour
","'s edition of "" PBS NewsHour Weekend "": a report on why hundreds of undocumented immigrants are flocking from the U.S. to Canada, crossing the open northern border on",0.0,0.5
2017,SPOK,"PBS: PBS Newshour
","NewsHour "" tonight: The Trump administration outlines an aggressive plan to crack down on undocumented immigrants and to strengthen border security. Then, betting on Trump -- our new",-0.009595959595959616,0.3717171717171717
2017,SPOK,"PBS: PBS Newshour
",""": more details on the impact of the Trump administration's plan to deport undocumented immigrants; fears of a spike in anti-Semitic violence; using meditation to improve student",0.5,0.5
2017,SPOK,"PBS: PBS Newshour
",shifts in immigration enforcement that we have seen in a generation. The pool of undocumented immigrants that are now available to be deported has vastly increased. The powers of,0.2,0.7
2017,SPOK,"PBS: PBS Newshour
","difficult to explain just how big of a change this is. Basically, most undocumented immigrants living in the country now are at a high risk of deportation. JUDY-WOODRUFF#",0.04,0.535
2017,SPOK,"PBS: PBS Newshour
",that's because there's a difference between saying that you're going to target undocumented immigrants who have a criminal record and what else you're allowed to do.,-0.4,0.55
2017,SPOK,"PBS: PBS Newshour
","have said the same thing, that their target for their limited deportation dollars are undocumented immigrants who have a criminal conviction on their background, who are gang members,",-0.15714285714285714,0.2726190476190476
2017,SPOK,"PBS: PBS Newshour
","that's why everybody is scared that it's not just going to be criminal undocumented immigrants; it's going to be the whole pool. JUDY-WOODRUFF# Nancy Montoya,",-0.1,0.47500000000000003
2017,SPOK,"PBS: PBS Newshour
",". And so you are going to see more of them. And every time undocumented immigrants or those immigrant communities at large see ICE agents in the area, it",0.35714285714285715,0.4642857142857143
2017,SPOK,"PBS: PBS Newshour
","discussed, is he talked about the sanctuary cities, so-called sanctuary cities, where undocumented immigrants are given a different, a fairer treatment in the eyes of many.",0.25,0.55
2017,SPOK,"PBS: PBS Newshour
","will the president force mayors who are saying they are going to take care of undocumented immigrants if they come into their cities, because, frankly, they say the",0.0,0.0
2017,SPOK,"PBS: PBS Newshour
","until then -- you know, but, Judy, this is -- I hear undocumented immigrants and I hear about say -- again, what is fair to everyone,",0.7,0.9
2017,SPOK,"PBS: PBS Newshour
","President Trump undoing President Obama's executive action deferring action, deferring deportation action on undocumented immigrants who came to this country as minors. They say that is now not",0.10000000000000002,0.10000000000000002
2017,SPOK,"PBS: PBS Newshour
",as minors. They say that is now not a priority. The priority on undocumented immigrants is on people with criminal records and those who pose a threat. And,-0.4,0.55
2017,SPOK,"NPR: Fresh Air
","Communists and Jews and liberals, today you might say it's Islamic terrorists and undocumented immigrants, a similar sense that someone has taken their country away and they need",0.0,0.4
2017,SPOK,"Fox: Fox News Specialists
","the American dream. WILLIAMS# Jehmu, you do well. GREENE# My parents were undocumented immigrants. WILLIAMS# But Jehmu, you do well. GREENE# And it was because",0.0,0.0
2017,SPOK,"Fox: Tucker Carlson Tonight
","for having me, but you know, quite frankly, the misconception is that undocumented immigrants are receiving welfare, they are not. Okay. That's just plain",-0.23214285714285715,0.4285714285714286
2017,SPOK,"Fox: Tucker Carlson Tonight
","'s nothing wrong with that, that's what we sign up for. But undocumented immigrants do not -- CARLSON# We sign up for, so people -- look,",-0.5,0.9
2017,SPOK,"Fox: Tucker Carlson Tonight
",", what happened to the wall? This is a detraction from the wall. Undocumented immigrants do not receive Medicaid, it doesn't. If it is life-threatening,",0.0,0.0
2017,SPOK,"Fox: Tucker Carlson Tonight
",you just want to disagree with me on something because that prove to you that undocumented immigrants do not receive Medicaid. CARLSON# Okay. There are two strange here. Undocumented,0.225,0.325
2017,SPOK,"Fox: O'Reilly Factor
","# Well, first, let's clarify the request. It was to let undocumented immigrants shop on the website. Just as they can shop at Safeway. O'REILLY#",0.25,0.3333333333333333
2017,SPOK,"Fox: O'Reilly Factor
","the waiver. Keep in mind, the two things that he hates most are undocumented immigrants and ObamaCare. O'REILLY# Well, I don't know about that. But he",0.5,0.5
2017,SPOK,"Fox: O'Reilly Factor
","? What is the message that Trump is sending to California? SHERMAN# That if undocumented immigrants want to buy health insurance, they can buy it anywhere except on these",0.0,0.0
2017,SPOK,"Fox: O'Reilly Factor
","are they giving in on this? SHERMAN# Well, the fear is that if undocumented immigrants sign up that that would give Trump a list for his mass deportation policy",0.0,0.0
2017,SPOK,"Fox: O'Reilly Factor
","Trump (inaudible) O'REILLY# And if that is not materialized -- (CROSSTALK) WEST# On undocumented immigrants, we will defend them. We will defend the women when it comes",0.0,0.0
2017,SPOK,"Fox: Tucker Carlson Tonight
","not Mexico, it's Central America. YARMUTH# We have less than 11 million undocumented immigrants now, which is a long time low. Mexico is not the only",-0.043333333333333335,0.4033333333333333
2017,SPOK,"Fox: Kelly File
","Plus, should New York City be able to hide the identities of thousands of undocumented immigrants -- illegal immigrants from the feds. That fight is just ahead. KELLY#",0.04545454545454545,0.5265151515151515
2017,SPOK,"Fox: Kelly File
",to help city residents who have no form of recognized identification. Most applicants are undocumented immigrants. A provision of the 2-year-old law creating the I.D. Program allows the,0.5,0.5
2017,SPOK,"Fox: Kelly File
","option was designed to prevent a future Republican administration from using that information to deport undocumented immigrants. Two state lawmakers, however, have gone to court demanding that the",0.0,0.125
2017,SPOK,"CNN: CNN Newsroom
",". Maybe not deal over the Dreamers, you know, the young immigrants, undocumented immigrants brought to this country as kids. The deal, the (INAUDIBLE)",0.1,0.4
2017,SPOK,"CNN: Anderson Cooper
","word that a dreamer has been arrested without cause. We'll hear from some undocumented immigrants. Some of them came to United States as toddlers, about their concerns",0.0,0.0
2017,SPOK,"CNN: Anderson Cooper
","happened under the Obama administration as well. Throughout the country, however, illegal undocumented immigrants are scared. Gary Tuchman tonight spoke with people in San Diego. ",-0.5,0.5
2017,SPOK,"CBS: This Morning
",very much. Attorney General Jeff Sessions this morning will hold a briefing to discuss undocumented immigrants in the United States. CBS News has confirmed President Trump will end the,0.2366666666666667,0.5866666666666667
2017,SPOK,"CBS: 60 Minutes
","Trump administration announced it would end DACA, the program that provides legal protections for undocumented immigrants who were brought to the United States as children. President Trump gave Congress",0.2,0.2
2017,SPOK,"CBS: Face The Nation
","top Democrats, in the hopes of making a deal to cover the children of undocumented immigrants, sparking anger among some in his own party. It's all coming",0.13333333333333333,0.5666666666666667
2017,SPOK,"CBS: 60 Minutes
","U.S. Immigration and Customs Enforcement agency, ICE, says it's arrested twenty-one thousand undocumented immigrants, more than five thousand of whom have no criminal record. That's",0.35,0.525
2017,SPOK,"ABC: The View
","And so the optics are he's inviting people, victims of crimes committed by undocumented immigrants to address Congress. Yeah. And, and the dog whistle there is",0.0,0.0
2017,SPOK,"ABC: The View
","Yeah. And, and the dog whistle there is oh, my goodness, undocumented immigrants commit so much crime, but if you look at the stats, people",0.2,0.2
2017,SPOK,"ABC: The View
",so you have it. He's bringing three family members of people killed by undocumented immigrants to the speech. Several studies show that immigrants are much less likely...,-0.09166666666666667,0.26666666666666666
2017,SPOK,"ABC: The View
","commit crimes in the, who, than those born in the US. And undocumented immigrants, and this is important, had an incarceration rate of 1.7% compared with",0.4,1.0
2017,FIC,"Bk:NightTalk 
","move, leaving the streets first to winos and the homeless and then to the undocumented immigrants who reclaimed it as the Hispanic outpost it had once been. # She",0.25,0.3333333333333333
