Year,Type,Source,Text,Polarity,Subjectivity
2017,SPOK,"PBS: PBS Newshour
","Americans look at illegal immigration. For years, the question of fairness in illegal immigration went to one issue: What's fair to the illegal immigrant? And now",-0.2,0.6
2017,SPOK,"PBS: PBS Newshour
","Jim would agree with me completely that we want more cooperation from Mexico on illegal immigration, to secure that border, to fight drugs, and, for that matter",0.125,0.5
2017,SPOK,"NPR: Weekend Edition Sunday
",out of the discussion - if you want to call it that - is illegal immigration. One half the country feels that it's totally fine. Let's not,-0.08333333333333331,0.38888888888888884
2017,SPOK,"Fox: Tucker Carlson Tonight
","remember, she may soon be again. Pelosi isn't just tolerant of illegal immigration, she's now explicitly encouraging it. Watch this.  (BEGIN VIDEO",-0.5,0.5
2017,SPOK,"Fox: Tucker Carlson Tonight
","wouldn't she say as all politicians have until this moment, look, illegal immigration is wrong, you shouldn't break the law to get here, but,",-0.5,0.7
2017,SPOK,"Fox: (--)
","about immigrants. We are arguing about it and what we're against is illegal immigration, so that people will follow the laws, and that those who are waiting",-0.5,0.5
2017,SPOK,"Fox: Fox News Specialists
",Trump is still scoring big successes with one of his signature issues: stopping illegal immigration. The head of the U.S. Border Patrol union is heaping praise on the Donald,-0.25,0.3
2017,SPOK,"Fox: Fox News Specialists
","it. BOLLING# OK. Eboni, they're crediting this -- this plummeting illegal immigration issue, because the illegals are afraid of Donald Trump enforcing the law. WILLIAMS#",-0.19999999999999998,0.6333333333333333
2017,SPOK,"Fox: The Five
","statistics, don't look at them and just look at the problem of illegal immigration. GUILFOYLE# Exactly. WATTERS# Yeah. PERINO# Right. GUTFELD# We can agree on",0.011904761904761899,0.42857142857142855
2017,SPOK,"Fox: The Five
","Right. GUTFELD# We can agree on the crime, they just look at illegal immigration as a separate issue. WILLIAMS# Fine, okay, so let's look at",0.17559523809523808,0.5089285714285714
2017,SPOK,"Fox: The Five
","a separate issue. WILLIAMS# Fine, okay, so let's look at illegal immigration. Remember, President Bush tried to get something done. Guess what, the",0.13888888888888892,0.5
2017,SPOK,"Fox: Tucker Carlson Tonight
","'re talking about billions of dollars being injected into our economy, Tucker. Illegal immigration, good immigration, expanding immigration is only going to help us and create more",0.175,0.65
2017,SPOK,"Fox: Tucker Carlson Tonight
","tuned. CARLSON# Well, there's been a deluge of stories related to illegal immigration in just the past few days. Here is what you have to know.",-0.2375,0.3125
2017,SPOK,"Fox: Tucker Carlson Tonight
",would be paying using tax dollars of citizens to facilitate an illegal act like illegal immigration really makes me think that we are moving toward something unprecedented and horrible. Like,-0.24000000000000005,0.62
2017,SPOK,"Fox: Tucker Carlson Tonight
","party in large part because of the extreme shift of the party on this illegal immigration matter. And you know, it's all about building your base of college",-0.30267857142857146,0.7321428571428572
2017,SPOK,"Fox: First 100 Days
","the names of sanctuary communities will stop, which is angering some critics of illegal immigration who believe the Department of Homeland Security is caving to pressure. But during his",-0.5,0.5
2017,SPOK,"Fox: First 100 Days
",General Jeff Sessions made it clear the administration is not about to back off illegal immigration. Watch.  (BEGIN VIDEO CLIP) SESSIONS# This is a new era,-0.042727272727272725,0.36757575757575756
2017,SPOK,"Fox: O'Reilly Factor
","O'REILLY# And that is exactly what President Trump is doing exactly. But the illegal immigration issue has been set up by the media to demonize Mr. Trump, as a",0.0,0.3333333333333333
2017,SPOK,"Fox: Fox Hannity
",they're next straight ahead.  (BEGIN VIDEO CLIP) TRUMP# End illegal immigration act. (APPLAUSE) TRUMP# Fully funds the construction of a wall on our southern border,-0.075,0.225
2017,SPOK,"Fox: On The Record: Baier
","our problem area. These overstays are huge part of why we have an illegal immigration problem in this country. Judge Napolitano, I want to ask you about something",-0.04999999999999996,0.7
2017,SPOK,"Fox: First 100 Days
","say the attorney general likely Jeff Sessions, who is an outspoken critic of illegal immigration has broad authority to decide how much grant money cities get for things like hiring",-0.03749999999999999,0.5025000000000001
2017,SPOK,"Fox: O'Reilly Factor
","deal with that in our second segment. But, first, the pro- illegal immigration movement and that is the subject of this evening's Talking Points Memo. With",-0.10416666666666666,0.29166666666666663
2017,SPOK,"Fox: O'Reilly Factor
",the poor must be accommodated in every way. And some people who support illegal immigration do so for political reasons. Logic dictates that if America's immigration laws are,-0.3,0.4000000000000001
2017,SPOK,"Fox: O'Reilly Factor
",Trump separated himself from his Republican competitors last year by being very tough on illegal immigration. Mr. Trump made it very clear to the American people that he believes folks,-0.1751111111111111,0.413
2017,SPOK,"Fox: O'Reilly Factor
","? KRAUTHAMMER# What it means is, we need to be serious about preventing illegal immigration of all kinds. And there, the real results, the real payoff will",-0.10833333333333332,0.44166666666666665
2017,SPOK,"Fox: O'Reilly Factor
","a border while in strategic locations which will then allow us to dictate where illegal immigration takes place or illegal contraband. Because again, we don't just arrest illegal",-0.3875,0.375
2017,SPOK,"Fox: On The Record: Baier
",was disrupted multiple times by people protesting on a range of controversial issues from illegal immigration to race relations. After having a reputation of being very tough on illegal immigration,-0.1911111111111111,0.5900000000000001
2017,SPOK,"Fox: On The Record: Baier
","immigration to race relations. After having a reputation of being very tough on illegal immigration, Sessions was noncommittal about the children of illegals in this country, the approximately",-0.4685185185185185,0.7000000000000001
2017,SPOK,"Fox: Tucker Carlson Tonight
",in a -- we have a 40 year loan now in terms of net illegal immigration from Central America. CARLSON# I don't think that's right. You've,-0.053571428571428575,0.3214285714285714
2017,SPOK,"Fox: Tucker Carlson Tonight
",Your numbers are different than mine. We have actually a net -- negative illegal immigration thing. More people are going back to Mexico than coming. (CROSSTALK) CARLSON# It,-0.05000000000000001,0.3333333333333333
2017,SPOK,"Fox: O'Reilly Factor
","395 jurisdictions in this country that wouldn't cooperate with the federal government on illegal immigration matters. In 2016, that number dropped to 279, still a big number",-0.25,0.3
2017,SPOK,"Fox: Fox Hannity
",", repealing, replacing "" Obama care, "" affordable child care, ending illegal immigration, including building a border wall, keeping communities safe, rebuilding our nation's",0.0,0.5
2017,SPOK,"Fox: First 100 Days
","BEGIN VIDEO CLIP) DONALD-TRUMP, - PRESIDENT OF THE UNITED STATES: Most illegal immigration is coming from our southern border. I have said many times that the American",0.1,0.3
2017,SPOK,"Fox: O'Reilly Factor
","he reduces dramatically poverty in the inner cities, violence, gang warfare, illegal immigration, Islamic extremism, if he makes real progress on those things, it will",-0.09999999999999999,0.32222222222222224
2017,SPOK,"Fox: Tucker Carlson Tonight
",", I'm just saying that it doesn't ebb and flow actually. Illegal immigration may have fall, but legal immigration doesn't. It's overwhelmingly nonwhite.",0.06666666666666667,0.5666666666666667
2017,SPOK,"CNN: Lead: Tapper
","people of Arizona. He's very strong on borders, very strong on illegal immigration. He is loved in Arizona. I thought he was treated unbelievably unfairly when",0.16533333333333333,0.8413333333333333
2017,SPOK,"CBS: 60 Minutes
","an economic interest. They have an economic interest in unlimited immigration, unlimited illegal immigration. And as much as -- CHARLIE-ROSE# Boy, that's a tough thing to",-0.057777777777777775,0.3866666666666667
2017,SPOK,"CBS: This Morning
","decline comes as the Trump administration continues plans to ramp up efforts to stop illegal immigration. GAYLE-KING# And Business Insider says regulators, reportedly, warned nearly two dozen celebrities",-0.2,0.45
2017,SPOK,"CBS: Face The Nation
","it's essential. DICKERSON# Of all the possible solutions to deal with the illegal immigration problem, is the border wall the number one thing you would pick, if",-0.16666666666666666,0.6
2017,SPOK,"CBS: Face The Nation
","senior policy adviser Stephen Miller about that and the crackdown across the nation on illegal immigration. We will also check in with the top Democrat in the Senate, Minority",0.0,0.5
2017,SPOK,"CBS: Face The Nation
","well. He does want them -- they do want him to take on illegal immigration. They do want him to take on, you know, the border and",-0.5,0.5
2017,SPOK,"ABC: This Week
","GEORGE-STEPHANOPOU# (Voiceover) Number two, he meant what he said about cracking down on illegal immigration. The deportation directives from homeland security this week drove that point home. And",-0.3277777777777778,0.3944444444444445
2017,MAG,"Scientific American
","A new wall, in other words, would be a symbolic affront against illegal immigration. But it could have long-term consequences for the ecological life of the U.S. and",-0.022159090909090906,0.48238636363636367
2017,MAG,"Huffington Post
","as acting attorney general, is "" weak on borders and very weak on illegal immigration. ""  #  Ryan J. Reilly / The Huffington Post  #  Yates' office on",-0.2625,0.4875
2017,MAG,"Huffington Post
",is an Obama Administration appointee who is weak on borders and very weak on illegal immigration.  #  It is time to get serious about protecting our country. Calling for,-0.4239583333333333,0.6510416666666666
2017,MAG,"Mother Jones
","press release to research how white people were being harmed by affirmative action, illegal immigration, and the Southern Poverty Law Center, the civil rights nonprofit that has called",0.01666666666666666,0.26666666666666666
2017,MAG,"The Atlantic
","out of the U.S., from his Muslim travel ban to his emphasis on illegal immigration. Even Richard Spencer loves it.  #  But the plan that Trump endorsed is",-0.5,0.5
2017,MAG,"The Atlantic
","to more titles.  #  In 2005, a left-leaning blogger wrote, "" Illegal immigration wreaks havoc economically, socially, and culturally; makes a mockery of the rule",0.03333333333333333,0.2916666666666667
2017,MAG,"Salon
","he scapegoated immigrants and foreigners.  #  Facts directly contradict this xenophobic narrative. Illegal immigration, for example, has actually declined since the Great Recession, while the vast",0.08,0.55
2017,MAG,"Slate Magazine
",", referencing his work "" protecting the public from the scourges of crime and illegal immigration. "" The pardon wasn't just a rejection of the civil rights claims of",-0.25,0.2833333333333333
2017,MAG,"Slate Magazine
","campaign. He was running as a voice for Trumpism, railing against "" illegal immigration, "" condemning "" transgender bathrooms, "" slamming Gillespie as a "" cuckservative,",-0.5,0.5
2017,MAG,"Slate Magazine
","#  I am so proud of the fact that I got dialogue started on illegal immigration. And people in the media -- in all fairness, they were very rough",0.05666666666666668,0.6733333333333333
2017,MAG,"Slate Magazine
","her. ""  #  Donald Trump unveils his 10-point plan to crack down on illegal immigration during a campaign event on Aug. 31, 2016, in Phoenix.  #  David",-0.3277777777777778,0.3944444444444445
2017,MAG,"Mother Jones
","had, in "" just a matter of weeks... brought record reductions to illegal immigration. ""  #  In Texas' Rio Grande Valley, migrants still arrive, but",-0.5,0.5
2017,NEWS,"The Detroit News
","be worth the $12 billion cost. While we share the goal of ending illegal immigration and controlling the border, there has to be cheaper and less offensive ways of",-0.12222222222222223,0.2222222222222222
2017,NEWS,"New York Post
","welfare state could provide. "" This while President Trump seeks "" to bring illegal immigration into the United States to an end, and to prevent terrorists from entering.",-0.5,0.5
2017,NEWS,"Washington Post
",""" and is yet more proof of why Americans "" are so angry with Illegal Immigration. ""  #  Steinle's father, Jim Steinle, said in an interview with",-0.16666666666666666,0.6666666666666666
2017,NEWS,"USA TODAY
","politics, aided by a president who shares similar views on border security and illegal immigration.  #  "" The person upstairs is looking out for me, "" Arpaio said",-0.25,0.45
2017,NEWS,"USA TODAY
",""" life's work of protecting the public from the scourges of crime and illegal immigration. "" At his age, given his service to the nation, he was",-0.25,0.2833333333333333
2017,NEWS,"Minneapolis Star Tribune
",officials say immigrant detention is a necessary part of better border security and reducing illegal immigration.  #  ICE said in a statement that it gives pregnancy screenings to all women,0.0,0.6666666666666666
2017,NEWS,"The Boston Globe
","Trump's early moves toward that model have been cheered by those who see illegal immigration as an intrusion on American life, undermining the integrity of the US economy.",-0.13333333333333333,0.26666666666666666
2017,NEWS,"OregonLive.com
",tried to get her fired over a post she wrote that was critical of illegal immigration.  #  Hightower said she was disciplined at work and lost some of her job,-0.25,0.65
2017,NEWS,"The Boston Globe
","Obama for leaving him with "" a mess, "" and promised to halt illegal immigration. But as he gears up to deliver a speech to a joint session of",-0.3375,0.3375
2017,NEWS,"Chicago Sun-Times
","bailout of Chicago's public schools, and turning Illinois into what critics of illegal immigration are calling a' sanctuary state,' "" Miller writes.  #  "" This",-0.25,0.2833333333333333
2017,NEWS,"Washington Post
","an early supporter of President Trump, is known for his strong stance against illegal immigration and gun control. He also routinely voted in favor of bills targeting members of",0.011111111111111108,0.5111111111111111
2017,NEWS,"Chicago Tribune
",mother and son to the front lines of an international debate. Critics of illegal immigration believed Elvira Arellano was using her son to justify staying in the U.S. and exploiting,-0.25,0.25
2017,NEWS,"Chicago Tribune
",#  The day after the inauguration of President Donald Trump -- who has said illegal immigration endangers public safety and has vowed a crackdown -- Saul joined a student walkout during,-0.25,0.2833333333333333
2017,NEWS,"The Seattle Times
","reunited with a parent inside the United States.  #  "" The surge of illegal immigration at the southern border has overwhelmed federal agencies and resources and has created a significant",-0.041666666666666664,0.4583333333333333
2017,NEWS,"Washington Times
","no other candidate on either side has acknowledged, is the tragic effects of illegal immigration, "" said Maria Espinoza, national director of the Remembrance Project, a network",-0.3958333333333333,0.5416666666666666
2017,NEWS,"Washington Times
",and quickly discovered the network of other families who had suffered tragic losses to illegal immigration but who were largely ignored.  #  Mr. Trump invited victims to speak at his,-0.1654761904761905,0.5107142857142857
2017,NEWS,"Washington Times
","'s evident the government doesn't want the public to know the results of illegal immigration, "" she said.  #  That could be changing.  #  Mr. Trump,",-0.08333333333333333,0.2722222222222222
2017,NEWS,"Washington Times
","issue of affordable health care from Democrats. He unabashedly owned the fight against illegal immigration.  #  "" Obamacare is collapsing -- and we must act decisively to protect all",-0.5,0.5
2017,NEWS,"Washington Post
","-- politically activated African Americans, gay women, Muslims and people concerned about illegal immigration, Texan heritage or the treatment of veterans. There is talk of political issues",-0.016666666666666663,0.2566666666666667
2017,ACAD,"...nal of Maritime Law and Commerce
","here is that there are other crimes related to illegal fishing, such as illegal immigration, human trafficking, drug trafficking, modem slavery, and environmental problems that are",-0.1875,0.3958333333333333
2017,ACAD,"Human Organization
",federal legislation-particularly the Antiterrorism and Effective Death Penalty Act (AEDPA) and the Illegal Immigration Reform and Immigrant Responsibility Act (IIRIRA) of 1996-which more than ever before criminalized,0.19999999999999998,0.6
2017,ACAD,"Human Organization
","space "" (Inda 2013:299). The goal of securing the homeland from illegal immigration was expressed most clearly in the DHS' (2010) strategic plan, published",0.03333333333333334,0.4611111111111111
2017,ACAD,"Human Organization
","through the use of E-Verify. Begun as a federal pilot program under the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (IIRIRA), the technology for screening",-0.5,0.5
2017,ACAD,"Human Organization
","Köbach, Kris W. # 2008 Attrition through Enforcement: A Rational Approach to Illegal Immigration. Tulsa Journal of Comparative and International Law 15(2): 155-163. # Kohli, Aarti",-0.25,0.25
2017,ACAD,"Brigham Young University Law Review
","subsidiary to protecting our resources, we would like to reduce the incentive for illegal immigration, particularly of families and of school-aged children. "" 286 # The Justices seemed",-0.16666666666666669,0.41666666666666663
2017,ACAD,"Brigham Young University Law Review
","discretion exercised by immigration officials, "" 386 making Arizona's attempt to regulate illegal immigration within its borders and remove aliens from the United States unnecessary. # Regarding provision",-0.45,0.7
2016,ACAD,"Human Organization
",federal legislation-particularly the Antiterrorism and Effective Death Penalty Act (AEDPA) and the Illegal Immigration Reform and Immigrant Responsibility Act (IIRIRA) of 1996-which more than ever before criminalized,0.19999999999999998,0.6
2016,ACAD,"Human Organization
","space "" (Inda 2013:299). The goal of securing the homeland from illegal immigration was expressed most clearly in the DHS' (2010) strategic plan, published",0.03333333333333334,0.4611111111111111
2016,ACAD,"Human Organization
","through the use of E-Verify. Begun as a federal pilot program under the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (IIRIRA), the technology for screening",-0.5,0.5
2016,ACAD,"Human Organization
","Köbach, Kris W. # 2008 Attrition through Enforcement: A Rational Approach to Illegal Immigration. Tulsa Journal of Comparative and International Law 15(2): 155-163. # Kohli, Aarti",-0.25,0.25
2016,ACAD,"... Higher Education (subscription)
",""" man of the people "" who knows how to create jobs and stem illegal immigration.  #  So Mr. Fournier decided to fill the gap himself by creating a Twitter",-0.5,0.5
2016,SPOK,"PBS: PBS Newshour
",""" Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting the Republican nominee. "" Meanwhile, Trump",0.03333333333333333,0.3333333333333333
2016,SPOK,"Fox: On The Record: Hume
",NOMINEE: One of the greatest betrayals has been the issue of immigration. Illegal immigration violates the civil rights of African-Americans. That is what's been happening. (APPLAUSE),0.25,0.75
2016,SPOK,"Fox: On The Record: Hume
",happening. (APPLAUSE) (CHEERS) No group has been more economically harmed by decades of illegal immigration than low income African-American workers.  (END VIDEO CLIP) CAMERON# Trump has,0.07500000000000001,0.5499999999999999
2016,SPOK,"Fox: On The Record: Hume
","class tax relief and simplification act the repeal and replace Obamacare act. End illegal immigration act. (CHEERS) (APPLAUSE)  (END VIDEO CLIP) HUME# Well, that is",-0.5,0.5
2016,SPOK,"ABC: The View
","they're gon na feel safer and there's not gon na be any illegal immigration and there's not gon na be any trouble? I mean, what do",-0.33749999999999997,0.46249999999999997
2016,SPOK,"Fox: Tucker Carlson Tonight
",COTTON# Yeah Legal Immigration. You have to address legal immigration in addition to illegal immigration. CARLSON# Senator Tom Cotton of Arkansas. Thanks for coming on. COTTON# Thanks,0.06000000000000001,0.26
2016,SPOK,"CBS: Face The Nation
","will be characterized by tax reform, rebuilding the military, infrastructure, ending illegal immigration, and that's where we're focused. (CROSSTALK) DICKERSON# Here's the question",-0.3,0.3
2016,SPOK,"CBS: Face The Nation
",We have a few problems. The Democrats are already pushing back on our illegal immigration act because they say finding 11 million illegal immigrants is going to be hard.,-0.29833333333333334,0.3283333333333333
2016,SPOK,"NBC: Meet The Press
",". For attorney general, Senator Jeff Sessions of Alabama, tireless opponent of illegal immigration and someone who has been accused of making racially insensitive remarks that derailed a previous",-0.20555555555555552,0.3888888888888889
2016,SPOK,"PBS: PBS Newshour
","Breitbart News, which is popular for its nationalist themes, its advocacy against illegal immigration. He has become close to figures like Sarah Palin over the past decade.",-0.05000000000000001,0.5499999999999999
2016,SPOK,"PBS: PBS Newshour
",", Arizona. He's become emblematic of the effort to crack down on illegal immigration, undocumented immigration in this country. He's been the sheriff of Maricopa County",-0.3277777777777778,0.3944444444444445
2016,SPOK,"PBS: PBS Newshour
","who want to send them abroad accountable. He's finally going to stop illegal immigration and make sure our government puts American citizens first. Working families, working families",0.05,0.5444444444444445
2016,SPOK,"PBS: PBS Newshour
","awful fate. We are going to build a great border wall to stop illegal immigration, to stop the gangs and the violence, and to stop the drugs from",-0.2333333333333333,0.75
2016,SPOK,"PBS: PBS Newshour
","a sustainable solution together with Turkey, as well as putting an end to illegal immigration and improving the living conditions of the refugees. JAMES-MATES# It is this man who",-0.5,0.5
2016,SPOK,"PBS: PBS Newshour
","be determined. We must fix our broken immigration system. That means stopping illegal immigration, and it means welcoming -- welcoming properly vetted legal immigrants, regardless of their",-0.175,0.3
2016,SPOK,"Fox: The Five
","it. All right. This week, Donald Trump muddled his position on illegal immigration. We were just talking about that. He's trying to be all things",-0.10714285714285715,0.5178571428571428
2016,SPOK,"Fox: Fox Hannity
",first of two one-hour events with Donald Trump on the very important topic of illegal immigration. These topics have become central issues to the voters in this campaign. So,0.0675,0.5208333333333333
2016,SPOK,"Fox: Fox Hannity
","law enforcement experts. Now, to put it simply, the effects that illegal immigration is having on our country is absolutely staggering. Now, the Pew Research Center",-0.1,0.4642857142857143
2016,SPOK,"Fox: Fox Hannity
","calculates the U.S. spends, get this, over $113 billion per year on illegal immigration. States and local governments, they're feeling the brunt of that cost...",-0.25,0.25
2016,SPOK,"Fox: Fox Hannity
",all of this as overwhelming data and do everything they could do to curb illegal immigration. That's not the case. There are in America today over 300 sanctuary,0.0,0.75
2016,SPOK,"Fox: Fox Hannity
","see you. Between the refugees that you said you will extremely vet and illegal immigration, I don't think there's any one other issue besides the economy and",-0.25,0.625
2016,SPOK,"Fox: Fox Hannity
","TRUMP# Yes. On June 16th of last year, when I talked about illegal immigration, a lot of people didn't know what I was talking about. And",-0.25,0.2833333333333333
2016,SPOK,"Fox: Fox Hannity
",". And I walked past the TV and I heard Mr. Trump talk about illegal immigration, and I dropped, and I screamed and I said, Finally somebody's",-0.25,0.5833333333333334
2016,SPOK,"Fox: Fox Hannity
","the most important question. Everything together your convinced we can stop all the illegal immigration and from those countries where they practice Sharia, when you -- TRUMP# Boom,",0.13333333333333333,0.6666666666666666
2016,SPOK,"Fox: Fox Hannity
","perspective on the very important problem now defining this election. It'll be illegal immigration. Thanks for being with us. Thank you, Mr. Trump. Have a",0.07333333333333335,0.5666666666666667
2016,SPOK,"Fox: The Five
","PERINO#. could reach people in a better way because he said, "" Illegal immigration most hurts the immigrants who got here legally, who are trying to make the",0.175,0.425
2016,SPOK,"Fox: O'Reilly Factor
","those reports. O'REILLY# FACTOR "" Follow-Up "" segment tonight, effectively dealing with illegal immigration. As you know the federal government will not do that. So, things",0.04999999999999999,0.65
2016,SPOK,"Fox: Fox News Sunday
","pushed Clinton further to the left on a number of these issues, especially illegal immigration. Is that going to be -- you know, we talk about Trump trying",-0.3333333333333333,0.5
2016,SPOK,"Fox: Fox Hannity
","RNC Chairman Reince Priebus, Jorge Ramos and I will battle over immigration, illegal immigration, and the issue of taking in Syrian refugees. That's all happening tomorrow",-0.5,0.5
2016,SPOK,"Fox: On The Record: Susteren
","that repeatedly at the time. TRUMP# I happen to be much stronger on illegal immigration. Sheriff Joe Arpaio endorsed me and if he endorses you, believe me,",-0.15,0.35
2016,SPOK,"Fox: On The Record: Susteren
","little stronger, I have to say. But he is also weak on illegal immigration and if I didn't come down that escalator and start talking about illegal immigration",-0.34361111111111114,0.48277777777777775
2016,SPOK,"Fox: On The Record: Susteren
","immigration and if I didn't come down that escalator and start talking about illegal immigration, it wouldn't even be a subject. We wouldn't even be talking",-0.2740740740740741,0.37407407407407406
2016,SPOK,"Fox: On The Record: Susteren
","be. it will. So, I came down and I talked about illegal immigration and did we get a stir from that. And all of a sudden it",-0.21851851851851853,0.42962962962962964
2016,SPOK,"Fox: On The Record: Susteren
","CROWD CHEERING) And you can't get -- if we're talking about illegal immigration, Sheriff Joe really is the -- he is the best, right? He",0.2464285714285714,0.3839285714285714
2016,SPOK,"Fox: O'Reilly Factor
","the ad speaks for itself, Eric. I mean when it comes to illegal immigration there is no question that Donald Trump is leading on the issue. Particularly with",-0.2152777777777778,0.5069444444444444
2016,SPOK,"CNN: Situation Room
",". Today, Trump pledged a strong immigration policy. TRUMP# Very strong on illegal immigration. We have to be. We have no choice. We either have a",0.16555555555555554,0.7288888888888888
2016,SPOK,"CNN: Situation Room
","vanquished and ridiculed. TRUMP# Bush is weak on immigration. Rubio weak on illegal immigration, like weak like a baby. MATTINGLY: In the GOP primary, like",-0.24500000000000002,0.575
2016,SPOK,"CNN: CNN Tonight
",", fair and humane, practical, fair and humane way to deal with illegal immigration. But I would say this, more than anything Donald Trump's approach to",0.35,0.7
2016,SPOK,"CNN: Anderson Cooper
",", we had a U.S. civil rights commissioner sit before Congress and say that illegal immigration disproportionately harms the African-American community. That's the U.S. civil rights commissioner. Not",-0.5,0.5
2016,SPOK,"CNN: CNN Live Event
",(ph) and we heard from people whose families were directly impacted by illegal immigration. And what he said was I'm going to stop that from happening because,-0.2,0.45
2016,SPOK,"CNN: CNN Live Event
",". He said we are going to build a great border wall to stop illegal immigration. Steven, what he didn't say is that Mexico is going to pay",0.15000000000000002,0.625
2016,SPOK,"CNN: CNN Newsroom
",building the wall is striking a nerve because a lot of Republicans feel that illegal immigration is an electoral virus that changes the electoral situation in the countries. We're,0.0,0.75
2016,SPOK,"CNN: CNN Newsroom
",now. There isn't a single Republican elected statewide in part because of illegal immigration. VAUSE# OK. I'm going to let him slide for now because I,-0.023809523809523798,0.4047619047619048
2016,SPOK,"CNN: CNN Newsroom
","lot of people, they tend to underestimate just how volatile this issue of illegal immigration and how a populist idea of him building a wall really is. ELDER# That's",-0.15,0.35
2016,SPOK,"CNN: CNN Newsroom
","VAUSE# Plus, the man called America's toughest for his hard line on illegal immigration joins us this hour, as voters in his home state of Arizona prepare to",-0.39583333333333337,0.5208333333333333
2016,SPOK,"CNN: Axe Files
","home state. I said, "" Look, this is even just about illegal immigration, our legal immigration system is ridiculous "". If you got something to offer",-0.2111111111111111,0.5666666666666667
2016,SPOK,"CNN: World Right Now
","Republican contests. Unleashing an onslaught of attacks against the front runner. From illegal immigration -- TED-CRUZ, -U.S-REPU# When I was leading the fight against the Gang of Eight",-0.5,0.5
2016,SPOK,"CNN: CNN Tonight
","to have a border, we got to have security. We have tremendous illegal immigration in the country. COOPER# Well, I just say the pope did go on",-0.08333333333333334,0.75
2016,SPOK,"CNN: Anderson Cooper
",the wall. Ted was saying all of -- Ted was very weak on illegal immigration. And just to go a step further. If I didn't bring up,-0.32916666666666666,0.6041666666666666
2016,SPOK,"CNN: Anderson Cooper
","And just to go a step further. If I didn't bring up illegal immigration, it never ever would have even been a subject. You wouldn't be",-0.2222222222222222,0.4444444444444444
2016,SPOK,"CBS: Face The Nation
",That's keeping him on top. There's a lot of opposition to illegal immigration there and also fears of terrorism. All of those things are propelling him.,0.0,0.5
